code;locatie;datum;totaal;tegenrichting;hoofdrichting
GRO;Groendreef;2021-12-05;1980;938;1042
GRO;Groendreef;2021-12-06;4528;2159;2369
GRO;Groendreef;2021-12-07;4867;2313;2554
GRO;Groendreef;2021-12-08;4977;2296;2681
GRO;Groendreef;2021-12-09;4846;2278;2568
GRO;Groendreef;2021-12-10;3327;1534;1793
GRO;Groendreef;2021-12-11;3053;1425;1628
GRO;Groendreef;2021-12-12;1801;835;966
GRO;Groendreef;2021-12-13;4969;2412;2557
GRO;Groendreef;2021-12-14;5172;2514;2658
GRO;Groendreef;2021-12-15;4987;2407;2580
GRO;Groendreef;2021-12-16;5576;2655;2921
GRO;Groendreef;2021-12-17;5213;2496;2717
GRO;Groendreef;2021-12-18;3370;1635;1735
GRO;Groendreef;2021-12-19;1923;857;1066
GRO;Groendreef;2021-12-20;4110;1966;2144
GRO;Groendreef;2021-12-21;5014;2170;2844
GRO;Groendreef;2021-12-22;3765;1807;1958
GRO;Groendreef;2021-12-23;4172;1935;2237
GRO;Groendreef;2021-12-24;2878;1318;1560
GRO;Groendreef;2021-12-25;1158;543;615
GRO;Groendreef;2021-12-26;1452;712;740
GRO;Groendreef;2021-12-27;2105;1001;1104
GRO;Groendreef;2021-12-28;1333;668;665
GRO;Groendreef;2021-12-29;2302;1123;1179
GRO;Groendreef;2021-12-30;2727;1268;1459
GRO;Groendreef;2021-12-31;2568;1259;1309
GRO;Groendreef;2022-01-01;1967;888;1079
GRO;Groendreef;2022-01-02;1722;800;922
GRO;Groendreef;2022-01-03;2583;1290;1293
GRO;Groendreef;2022-01-04;2466;1164;1302
GRO;Groendreef;2022-01-05;3012;1436;1576
GRO;Groendreef;2022-01-06;3549;1576;1973
GRO;Groendreef;2022-01-07;3278;1520;1758
GRO;Groendreef;2022-01-08;1601;740;861
GRO;Groendreef;2022-01-09;2135;1013;1122
GRO;Groendreef;2022-01-10;4848;2222;2626
GRO;Groendreef;2022-01-11;5383;2380;3003
GRO;Groendreef;2022-01-12;4591;2202;2389
GRO;Groendreef;2022-01-13;4824;2316;2508
GRO;Groendreef;2022-01-14;4905;2392;2513
GRO;Groendreef;2022-01-15;3318;1516;1802
GRO;Groendreef;2022-01-16;1915;884;1031
GRO;Groendreef;2022-01-17;4999;2351;2648
GRO;Groendreef;2022-01-18;4794;2280;2514
GRO;Groendreef;2022-01-19;4350;2043;2307
GRO;Groendreef;2022-01-20;4322;1988;2334
GRO;Groendreef;2022-01-21;4454;2123;2331
GRO;Groendreef;2022-01-22;2948;1395;1553
GRO;Groendreef;2022-01-23;2162;1034;1128
GRO;Groendreef;2022-01-24;4800;2194;2606
GRO;Groendreef;2022-01-25;4729;2136;2593
GRO;Groendreef;2022-01-26;4445;2060;2385
GRO;Groendreef;2022-01-27;2432;1385;1047
GRO;Groendreef;2022-01-28;4637;2254;2383
GRO;Groendreef;2022-01-29;3060;1402;1658
GRO;Groendreef;2022-01-30;2925;1343;1582
GRO;Groendreef;2022-01-31;3709;1807;1902
GRO;Groendreef;2022-02-01;4467;2157;2310
GRO;Groendreef;2022-02-02;4526;2217;2309
GRO;Groendreef;2022-02-03;4872;2330;2542
GRO;Groendreef;2022-02-04;4680;2281;2399
GRO;Groendreef;2022-02-05;3361;1559;1802
GRO;Groendreef;2022-02-06;1091;461;630
GRO;Groendreef;2022-02-07;4961;2373;2588
GRO;Groendreef;2022-02-08;4893;2362;2531
GRO;Groendreef;2022-02-09;5049;2439;2610
GRO;Groendreef;2022-02-10;4641;2210;2431
GRO;Groendreef;2022-02-11;5622;2625;2997
GRO;Groendreef;2022-02-12;3697;1613;2084
GRO;Groendreef;2022-02-13;2576;1140;1436
GRO;Groendreef;2022-02-14;5054;2414;2640
GRO;Groendreef;2022-02-15;5241;2465;2776
GRO;Groendreef;2022-02-16;4661;2190;2471
GRO;Groendreef;2022-02-17;5385;2590;2795
GRO;Groendreef;2022-02-18;2751;1386;1365
GRO;Groendreef;2022-02-19;2489;1155;1334
GRO;Groendreef;2022-02-20;1287;547;740
GRO;Groendreef;2022-02-21;3883;1847;2036
GRO;Groendreef;2022-02-22;5175;2432;2743
GRO;Groendreef;2022-02-23;6135;2851;3284
GRO;Groendreef;2022-02-24;5270;2402;2868
GRO;Groendreef;2022-02-25;5271;2502;2769
GRO;Groendreef;2022-02-26;3549;1574;1975
GRO;Groendreef;2022-02-27;2914;1306;1608
GRO;Groendreef;2022-02-28;2208;1091;1117
GRO;Groendreef;2022-03-01;3970;1848;2122
GRO;Groendreef;2022-03-02;4425;2056;2369
GRO;Groendreef;2022-03-03;4777;2214;2563
GRO;Groendreef;2022-03-04;4855;2199;2656
GRO;Groendreef;2022-03-05;3585;1626;1959
GRO;Groendreef;2022-03-06;3026;1283;1743
GRO;Groendreef;2022-03-07;6201;2758;3443
GRO;Groendreef;2022-03-08;6548;2932;3616
GRO;Groendreef;2022-03-09;6797;3068;3729
GRO;Groendreef;2022-03-10;7076;3292;3784
GRO;Groendreef;2022-03-11;6386;2987;3399
GRO;Groendreef;2022-03-12;3722;1649;2073
GRO;Groendreef;2022-03-13;2958;1330;1628
GRO;Groendreef;2022-03-14;874;590;284
GRO;Groendreef;2022-03-15;6488;2995;3493
GRO;Groendreef;2022-03-16;6868;3224;3644
GRO;Groendreef;2022-03-17;6922;3100;3822
GRO;Groendreef;2022-03-18;6822;3181;3641
GRO;Groendreef;2022-03-19;4329;1947;2382
GRO;Groendreef;2022-03-20;2571;1094;1477
GRO;Groendreef;2022-03-21;6590;3035;3555
GRO;Groendreef;2022-03-22;7057;3268;3789
GRO;Groendreef;2022-03-23;7265;3315;3950
GRO;Groendreef;2022-03-24;7242;3280;3962
GRO;Groendreef;2022-03-25;7041;3268;3773
GRO;Groendreef;2022-03-26;4474;2049;2425
GRO;Groendreef;2022-03-27;3159;1380;1779
GRO;Groendreef;2022-03-28;6520;3021;3499
GRO;Groendreef;2022-03-29;6302;2974;3328
GRO;Groendreef;2022-03-30;6199;2867;3332
GRO;Groendreef;2022-03-31;5589;2540;3049
GRO;Groendreef;2022-04-01;3900;1851;2049
GRO;Groendreef;2022-04-02;2845;1266;1579
GRO;Groendreef;2022-04-03;2303;973;1330
GRO;Groendreef;2022-04-04;2667;1206;1461
GRO;Groendreef;2022-04-05;3371;1607;1764
GRO;Groendreef;2022-04-06;3144;1492;1652
GRO;Groendreef;2022-04-07;2801;1328;1473
GRO;Groendreef;2022-04-08;3432;1664;1768
GRO;Groendreef;2022-04-09;2935;1322;1613
GRO;Groendreef;2022-04-10;2907;1309;1598
GRO;Groendreef;2022-04-11;3901;1819;2082
GRO;Groendreef;2022-04-12;4661;2157;2504
GRO;Groendreef;2022-04-13;3960;1870;2090
GRO;Groendreef;2022-04-14;4632;2187;2445
GRO;Groendreef;2022-04-15;4742;2236;2506
GRO;Groendreef;2022-04-16;3948;1799;2149
GRO;Groendreef;2022-04-17;3341;1478;1863
GRO;Groendreef;2022-04-18;3789;1800;1989
GRO;Groendreef;2022-04-19;7085;3336;3749
GRO;Groendreef;2022-04-20;7137;3335;3802
GRO;Groendreef;2022-04-21;7439;3502;3937
GRO;Groendreef;2022-04-22;6983;3255;3728
GRO;Groendreef;2022-04-23;4520;2083;2437
GRO;Groendreef;2022-04-24;3451;1563;1888
GRO;Groendreef;2022-04-25;5836;2796;3040
GRO;Groendreef;2022-04-26;6767;3255;3512
GRO;Groendreef;2022-04-27;6909;3270;3639
GRO;Groendreef;2022-04-28;7681;3623;4058
GRO;Groendreef;2022-04-29;6547;3089;3458
GRO;Groendreef;2022-04-30;4196;1940;2256
GRO;Groendreef;2022-05-01;3527;1613;1914
GRO;Groendreef;2022-05-02;6709;3155;3554
GRO;Groendreef;2022-05-03;7579;3592;3987
GRO;Groendreef;2022-05-04;7418;3459;3959
GRO;Groendreef;2022-05-05;7261;3410;3851
GRO;Groendreef;2022-05-06;7535;3606;3929
GRO;Groendreef;2022-05-07;4591;2064;2527
GRO;Groendreef;2022-05-08;4340;2018;2322
GRO;Groendreef;2022-05-09;7052;3346;3706
GRO;Groendreef;2022-05-10;7473;3576;3897
GRO;Groendreef;2022-05-11;7340;3518;3822
GRO;Groendreef;2022-05-12;7411;3522;3889
GRO;Groendreef;2022-05-13;7411;3536;3875
GRO;Groendreef;2022-05-14;5085;2371;2714
GRO;Groendreef;2022-05-15;4436;2013;2423
GRO;Groendreef;2022-05-16;7120;3344;3776
GRO;Groendreef;2022-05-17;7946;3698;4248
GRO;Groendreef;2022-05-18;8330;3953;4377
GRO;Groendreef;2022-05-19;6603;3061;3542
GRO;Groendreef;2022-05-20;5586;2667;2919
GRO;Groendreef;2022-05-21;4983;2305;2678
GRO;Groendreef;2022-05-22;4337;1980;2357
GRO;Groendreef;2022-05-23;5425;2572;2853
GRO;Groendreef;2022-05-24;6060;2855;3205
GRO;Groendreef;2022-05-25;6415;3062;3353
GRO;Groendreef;2022-05-26;3613;1607;2006
GRO;Groendreef;2022-05-27;4292;1997;2295
GRO;Groendreef;2022-05-28;3460;1595;1865
GRO;Groendreef;2022-05-29;2561;1133;1428
GRO;Groendreef;2022-05-30;6365;2946;3419
GRO;Groendreef;2022-05-31;6826;3213;3613
GRO;Groendreef;2022-06-01;6887;3194;3693
GRO;Groendreef;2022-06-02;7584;3611;3973
GRO;Groendreef;2022-06-03;7475;3606;3869
GRO;Groendreef;2022-06-04;4535;1975;2560
GRO;Groendreef;2022-06-05;1766;764;1002
GRO;Groendreef;2022-06-06;2673;1267;1406
GRO;Groendreef;2022-06-07;6507;3044;3463
GRO;Groendreef;2022-06-08;5277;2515;2762
GRO;Groendreef;2022-06-09;6935;3288;3647
GRO;Groendreef;2022-06-10;6755;3292;3463
GRO;Groendreef;2022-06-11;4667;2134;2533
GRO;Groendreef;2022-06-12;4128;1959;2169
GRO;Groendreef;2022-06-13;7176;3375;3801
GRO;Groendreef;2022-06-14;8254;3870;4384
GRO;Groendreef;2022-06-15;7896;3734;4162
GRO;Groendreef;2022-06-21;7899;3735;4164
GRO;Groendreef;2022-06-22;8349;4017;4332
GRO;Groendreef;2022-06-23;8209;3916;4293
GRO;Groendreef;2022-06-24;5927;2843;3084
GRO;Groendreef;2022-06-25;4043;1788;2255
GRO;Groendreef;2022-06-26;4062;1787;2275
GRO;Groendreef;2022-06-27;6367;3036;3331
GRO;Groendreef;2022-06-28;7796;3667;4129
GRO;Groendreef;2022-06-29;8153;3835;4318
GRO;Groendreef;2022-06-30;5601;2625;2976
GRO;Groendreef;2022-07-01;6028;2898;3130
GRO;Groendreef;2022-07-02;4650;2078;2572
GRO;Groendreef;2022-07-03;4142;1897;2245
GRO;Groendreef;2022-07-04;5685;2669;3016
GRO;Groendreef;2022-07-05;6199;2912;3287
GRO;Groendreef;2022-07-06;6076;2859;3217
GRO;Groendreef;2022-07-07;5063;2415;2648
GRO;Groendreef;2022-07-08;6254;2860;3394
GRO;Groendreef;2022-07-09;4337;2020;2317
